[Report Generation Time (2018/09/17 16:00:11.753 )]
[GSM FHC]
 Start Time:09/17/18 16:00:02.937 
    Total: 3870 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        13,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
62790
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3747,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.626374,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 3.500, 8.500, -8.500, PASS
150, 3.375, 8.500, -8.500, PASS
160, 3.375, 8.500, -8.500, PASS
170, 3.125, 8.500, -8.500, PASS
180, 3.125, 8.500, -8.500, PASS
190, 3.125, 8.500, -8.500, PASS
200, 3.000, 8.500, -8.500, PASS
210, 3.000, 8.500, -8.500, PASS
220, 3.000, 8.500, -8.500, PASS
230, 3.000, 8.500, -8.500, PASS
240, 3.125, 8.500, -8.500, PASS
251, 3.125, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 3.250, 8.500, -8.500, PASS
30, 3.375, 8.500, -8.500, PASS
45, 3.500, 8.500, -8.500, PASS
55, 3.500, 8.500, -8.500, PASS
65, 3.500, 8.500, -8.500, PASS
75, 3.375, 8.500, -8.500, PASS
90, 3.375, 8.500, -8.500, PASS
105, 3.250, 8.500, -8.500, PASS
975, 3.000, 8.500, -8.500, PASS
1000, 3.000, 8.500, -8.500, PASS
1010, 3.125, 8.500, -8.500, PASS
1023, 3.125, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, 1.375, 8.500, -9.500, PASS
570, 1.500, 8.500, -9.500, PASS
600, 1.500, 8.500, -9.500, PASS
630, 1.500, 8.500, -9.500, PASS
670, 1.375, 8.500, -9.500, PASS
700, 1.375, 8.500, -9.500, PASS
730, 1.500, 8.500, -9.500, PASS
760, 1.625, 8.500, -9.500, PASS
790, 1.625, 8.500, -9.500, PASS
820, 1.500, 8.500, -9.500, PASS
850, 1.375, 8.500, -9.500, PASS
885, 1.250, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 0.875, 8.500, -9.500, PASS
550, 1.000, 8.500, -9.500, PASS
570, 1.000, 8.500, -9.500, PASS
600, 1.000, 8.500, -9.500, PASS
630, 0.875, 8.500, -9.500, PASS
660, 0.875, 8.500, -9.500, PASS
690, 0.875, 8.500, -9.500, PASS
720, 1.000, 8.500, -9.500, PASS
750, 1.250, 8.500, -9.500, PASS
770, 1.250, 8.500, -9.500, PASS
790, 1.250, 8.500, -9.500, PASS
810, 1.375, 8.500, -9.500, PASS
 Start Time:09/17/18 16:00:06.850 
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 12, 164, 5.90000, 1.00000
4, 660, 13, 157, 3.90000, 1.00000
4, 660, 14, 152, 2.40000, 1.00000
4, 660, 15, 146, 0.20000, 1.00000
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.57236, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.52906, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.15250, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.17008, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.11069, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.13743, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.11024, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.20768, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.20380, 17.10000, 16.50000, 17.80000, PASS
GSM850, 14, 15.19465, 15.10000, 14.50000, 15.80000, PASS
GSM850, 15, 13.04398, 13.10000, 12.50000, 13.80000, PASS
GSM850, 16, 11.06318, 11.00000, 10.00000, 12.00000, PASS
GSM850, 17, 9.10550, 9.00000, 8.00000, 10.00000, PASS
GSM850, 18, 6.87070, 7.00000, 6.00000, 8.00000, PASS
GSM850, 19, 5.09284, 5.10000, 4.00000, 6.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM900, 5, 32.55866, 32.50000, 32.00000, 33.00000, PASS
GSM900, 6, 30.53681, 30.50000, 30.00000, 31.00000, PASS
GSM900, 7, 29.14188, 29.10000, 28.50000, 29.50000, PASS
GSM900, 8, 27.15449, 27.10000, 26.50000, 27.80000, PASS
GSM900, 9, 25.17618, 25.10000, 24.50000, 25.80000, PASS
GSM900, 10, 23.14570, 23.10000, 22.50000, 23.80000, PASS
GSM900, 11, 21.12232, 21.10000, 20.50000, 21.80000, PASS
GSM900, 12, 19.11436, 19.10000, 18.50000, 19.80000, PASS
GSM900, 13, 17.16004, 17.10000, 16.50000, 17.80000, PASS
GSM900, 14, 15.23130, 15.10000, 14.50000, 15.80000, PASS
GSM900, 15, 13.23170, 13.10000, 12.50000, 13.80000, PASS
GSM900, 16, 11.15974, 11.00000, 10.00000, 12.00000, PASS
GSM900, 17, 9.04633, 9.00000, 8.00000, 10.00000, PASS
GSM900, 18, 6.96027, 7.00000, 6.00000, 8.00000, PASS
GSM900, 19, 5.27878, 5.10000, 4.00000, 6.30000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
DCS1800, 0, 29.54976, 29.50000, 29.00000, 30.00000, PASS
DCS1800, 1, 27.53257, 27.50000, 27.00000, 28.00000, PASS
DCS1800, 2, 26.01478, 26.00000, 25.00000, 26.50000, PASS
DCS1800, 3, 24.01802, 24.00000, 23.50000, 24.50000, PASS
DCS1800, 4, 22.01585, 22.00000, 21.50000, 22.50000, PASS
DCS1800, 5, 20.04222, 20.00000, 19.50000, 20.50000, PASS
DCS1800, 6, 17.95845, 18.00000, 17.50000, 18.50000, PASS
DCS1800, 7, 16.04069, 16.00000, 15.50000, 16.50000, PASS
DCS1800, 8, 13.97130, 14.00000, 13.50000, 14.50000, PASS
DCS1800, 9, 11.98365, 12.00000, 11.50000, 12.50000, PASS
DCS1800, 10, 10.02995, 10.00000, 9.00000, 11.00000, PASS
DCS1800, 11, 7.97386, 8.00000, 7.00000, 9.00000, PASS
DCS1800, 12, 6.17106, 6.20000, 5.00000, 7.00000, PASS
DCS1800, 13, 4.12886, 4.10000, 3.00000, 5.00000, PASS
DCS1800, 14, 2.49739, 2.50000, 1.50000, 3.50000, PASS
DCS1800, 15, 0.33790, 0.30000, -0.50000, 1.00000, PASS
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
PCS1900, 0, 29.54550, 29.50000, 29.00000, 30.00000, PASS
PCS1900, 1, 27.44089, 27.40000, 26.70000, 28.00000, PASS
PCS1900, 2, 25.81146, 25.80000, 25.00000, 26.50000, PASS
PCS1900, 3, 23.98730, 24.00000, 23.50000, 24.50000, PASS
PCS1900, 4, 22.01120, 22.00000, 21.50000, 22.50000, PASS
PCS1900, 5, 19.97427, 20.00000, 19.50000, 20.50000, PASS
PCS1900, 6, 18.04321, 18.00000, 17.50000, 18.50000, PASS
PCS1900, 7, 16.01212, 16.00000, 15.50000, 16.50000, PASS
PCS1900, 8, 13.95441, 14.00000, 13.50000, 14.50000, PASS
PCS1900, 9, 12.00623, 12.00000, 11.50000, 12.50000, PASS
PCS1900, 10, 9.92545, 10.00000, 9.00000, 11.00000, PASS
PCS1900, 11, 7.93396, 7.90000, 7.00000, 9.00000, PASS
PCS1900, 12, 5.93265, 5.90000, 5.00000, 7.00000, PASS
PCS1900, 13, 3.94482, 3.90000, 2.90000, 5.50000, PASS
PCS1900, 14, 2.36639, 2.40000, 1.50000, 3.50000, PASS
PCS1900, 15, 0.31137, 0.20000, -0.50000, 1.00000, PASS
[GSM FHC UTS]
    Total: 4653 ms
 Start Time:09/17/18 16:00:11.663 
    Total: 90 ms
