[Report Generation Time (2018/09/20 11:26:28.671 )]
[GSM FHC]
 Start Time:09/20/18 11:26:20.969 
    Total: 3202 ms
[GSM CAP ID]
    CAP ID,        MIN,        MAX, Check Result
        11,          0,         31,         PASS
[DCXO LPM Calibration]
Cload
66976
[AFC Calibration]
  Init DAC,    MIN DAC,    MAX DAC, Check Result
      3942,       2000,       7000,       PASS
     Slope,  MIN Slope,  MAX Slope, Check Result
  5.626374,   1.000000,  10.000000,       PASS
[AGC Calibration]
Band: (GSM850)
Arfcn, Gain offset, MAX, MIN, Check Result
140, 3.875, 8.500, -8.500, PASS
150, 3.750, 8.500, -8.500, PASS
160, 3.625, 8.500, -8.500, PASS
170, 3.500, 8.500, -8.500, PASS
180, 3.500, 8.500, -8.500, PASS
190, 3.375, 8.500, -8.500, PASS
200, 3.250, 8.500, -8.500, PASS
210, 3.250, 8.500, -8.500, PASS
220, 3.250, 8.500, -8.500, PASS
230, 3.125, 8.500, -8.500, PASS
240, 3.250, 8.500, -8.500, PASS
251, 3.250, 8.500, -8.500, PASS
Band: (GSM900)
Arfcn, Gain offset, MAX, MIN, Check Result
15, 3.250, 8.500, -8.500, PASS
30, 3.375, 8.500, -8.500, PASS
45, 3.500, 8.500, -8.500, PASS
55, 3.500, 8.500, -8.500, PASS
65, 3.500, 8.500, -8.500, PASS
75, 3.500, 8.500, -8.500, PASS
90, 3.500, 8.500, -8.500, PASS
105, 3.375, 8.500, -8.500, PASS
975, 3.125, 8.500, -8.500, PASS
1000, 3.125, 8.500, -8.500, PASS
1010, 3.125, 8.500, -8.500, PASS
1023, 3.125, 8.500, -8.500, PASS
Band: (DCS1800)
Arfcn, Gain offset, MAX, MIN, Check Result
540, 0.375, 8.500, -9.500, PASS
570, 0.375, 8.500, -9.500, PASS
600, 0.500, 8.500, -9.500, PASS
630, 0.500, 8.500, -9.500, PASS
670, 0.500, 8.500, -9.500, PASS
700, 0.500, 8.500, -9.500, PASS
730, 0.500, 8.500, -9.500, PASS
760, 0.625, 8.500, -9.500, PASS
790, 0.625, 8.500, -9.500, PASS
820, 0.625, 8.500, -9.500, PASS
850, 0.625, 8.500, -9.500, PASS
885, 0.500, 8.500, -9.500, PASS
Band: (PCS1900)
Arfcn, Gain offset, MAX, MIN, Check Result
530, 0.500, 8.500, -9.500, PASS
550, 0.625, 8.500, -9.500, PASS
570, 0.750, 8.500, -9.500, PASS
600, 0.750, 8.500, -9.500, PASS
630, 0.875, 8.500, -9.500, PASS
660, 0.875, 8.500, -9.500, PASS
690, 1.000, 8.500, -9.500, PASS
720, 1.125, 8.500, -9.500, PASS
750, 1.375, 8.500, -9.500, PASS
770, 1.500, 8.500, -9.500, PASS
790, 1.500, 8.500, -9.500, PASS
810, 1.625, 8.500, -9.500, PASS
[GSM FHC UTS]
 Start Time:09/20/18 11:26:24.237 
[FHC TX Subband Calibration]
Band: (GSM850)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (GSM900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (DCS1800)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
Band: (PCS1900)
Arfcn, High/Low, PCL, Original DAC, New APC DAC, Weighting
    Total: 4348 ms
[GSM APC Calibration]
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
1, 190, 5, 521, 32.50000, 1.00000
1, 190, 6, 407, 30.50000, 1.00000
1, 190, 7, 358, 29.10000, 1.00000
1, 190, 8, 309, 27.10000, 1.00000
1, 190, 9, 274, 25.10000, 1.00000
1, 190, 10, 246, 23.10000, 1.00000
1, 190, 11, 224, 21.10000, 1.00000
1, 190, 12, 207, 19.10000, 1.00000
1, 190, 13, 193, 17.10000, 1.00000
1, 190, 14, 182, 15.10000, 1.00000
1, 190, 15, 172, 13.10000, 1.00000
1, 190, 16, 163, 11.00000, 1.00000
1, 190, 17, 156, 9.00000, 1.00000
1, 190, 18, 150, 7.00000, 1.00000
1, 190, 19, 144, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
2, 65, 5, 518, 32.50000, 1.00000
2, 65, 6, 409, 30.50000, 1.00000
2, 65, 7, 362, 29.10000, 1.00000
2, 65, 8, 314, 27.10000, 1.00000
2, 65, 9, 279, 25.10000, 1.00000
2, 65, 10, 251, 23.10000, 1.00000
2, 65, 11, 230, 21.10000, 1.00000
2, 65, 12, 213, 19.10000, 1.00000
2, 65, 13, 200, 17.10000, 1.00000
2, 65, 14, 188, 15.10000, 1.00000
2, 65, 15, 178, 13.10000, 1.00000
2, 65, 16, 169, 11.00000, 1.00000
2, 65, 17, 161, 9.00000, 1.00000
2, 65, 18, 154, 7.00000, 1.00000
2, 65, 19, 148, 5.10000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
3, 700, 0, 509, 29.50000, 1.00000
3, 700, 1, 405, 27.50000, 1.00000
3, 700, 2, 359, 26.00000, 1.00000
3, 700, 3, 313, 24.00000, 1.00000
3, 700, 4, 278, 22.00000, 1.00000
3, 700, 5, 250, 20.00000, 1.00000
3, 700, 6, 230, 18.00000, 1.00000
3, 700, 7, 213, 16.00000, 1.00000
3, 700, 8, 199, 14.00000, 1.00000
3, 700, 9, 188, 12.00000, 1.00000
3, 700, 10, 178, 10.00000, 1.00000
3, 700, 11, 170, 8.00000, 1.00000
3, 700, 12, 163, 6.20000, 1.00000
3, 700, 13, 156, 4.10000, 1.00000
3, 700, 14, 152, 2.50000, 1.00000
3, 700, 15, 146, 0.30000, 1.00000
[FHC PCL Calibration]
Band, Arfcn, PCL, APC DAC, Target Power, Weighting
4, 660, 0, 518, 29.50000, 1.00000
4, 660, 1, 413, 27.40000, 1.00000
4, 660, 2, 364, 25.80000, 1.00000
4, 660, 3, 322, 24.00000, 1.00000
4, 660, 4, 287, 22.00000, 1.00000
4, 660, 5, 260, 20.00000, 1.00000
4, 660, 6, 238, 18.00000, 1.00000
4, 660, 7, 221, 16.00000, 1.00000
4, 660, 8, 206, 14.00000, 1.00000
4, 660, 9, 194, 12.00000, 1.00000
4, 660, 10, 184, 10.00000, 1.00000
4, 660, 11, 175, 7.90000, 1.00000
4, 660, 12, 167, 5.90000, 1.00000
4, 660, 13, 160, 3.90000, 1.00000
4, 660, 14, 155, 2.40000, 1.00000
4, 660, 15, 149, 0.20000, 1.00000
Band, PCL, TX Power, Target Power, MIN Power, MAX Power, Check Result
GSM850, 5, 32.53354, 32.50000, 32.00000, 33.00000, PASS
GSM850, 6, 30.54197, 30.50000, 30.00000, 31.00000, PASS
GSM850, 7, 29.14100, 29.10000, 28.50000, 29.50000, PASS
GSM850, 8, 27.12958, 27.10000, 26.50000, 27.80000, PASS
GSM850, 9, 25.16706, 25.10000, 24.50000, 25.80000, PASS
GSM850, 10, 23.20548, 23.10000, 22.50000, 23.80000, PASS
GSM850, 11, 21.15952, 21.10000, 20.50000, 21.80000, PASS
GSM850, 12, 19.14188, 19.10000, 18.50000, 19.80000, PASS
GSM850, 13, 17.11475, 17.10000, 16.50000, 17.80000, PASS
